0.52412	0.6025	-0.31895	-0.15297	-0.064659	-0.022778	0.17967	-0.12971	0.023728	-0.0085282	0.036986	0.072518	-0.10084	-0.014284	-0.10963	0.017652	-0.03357	-0.076122	0.08158	0.16059	-0.05813	-0.035015	-0.046756	0.10415	-0.079129	-0.16766	0.018973	-0.053913	-0.055876	-0.19648	0.02757	0.0082046	-0.026413	-0.15164	0.046319	0.104	0.050882	-0.026313	0.0084199	-0.093948	-0.081011	0.11261	0.11861	0.065085	0.024655	0.096384	0.18323	-0.041922	0.082979	0.054796	0.079197	-0.0056016	0.071013	0.026645	0.033594	-0.11553	-0.092377	-0.019986	0.093913	0.00078209	0.0077095	0.018896	-0.035028	-0.021544	-0.095474	0.021439	0.046538	0.045623	0.019158	-0.041273	0.011172	-0.021927	-0.0031432	-0.096232	0.034091	0.012884	-0.10237	-0.048519	0.061658	-0.069797	0.052522	0.039381	0.086767	0.023013	0.029125	-0.10965	0.013226	0.13285	-0.1178	-0.0068268	-0.049594	-0.024488	-0.07764	0.054548	0.028583	0.03381	-0.10589	-0.048955	0.026853	-0.016886
0.27979	-0.32621	-0.28208	0.89409	0.49507	0.15628	0.19077	0.20865	0.1846	0.28467	-0.0093596	-0.00055112	-0.053099	0.06319	-0.2441	0.081855	0.1247	-0.11521	-0.11937	0.35969	0.099345	-0.41275	0.70456	0.26285	0.65694	0.077949	0.37299	-0.37307	-0.16421	0.14797	0.36202	0.082334	-0.22686	0.24854	0.16179	0.2519	-0.18382	-0.21241	-0.23518	-0.19305	-0.075998	0.12203	-0.033008	-0.35775	-0.10729	-0.059846	-0.20077	-0.076232	-0.12421	0.13095	-0.32348	0.075627	0.26938	-0.050575	0.33369	-0.041267	0.18449	0.093222	-0.22867	-0.18218	-0.061608	-0.32102	0.13076	0.063113	-0.023241	0.19684	0.27996	0.17702	-0.17581	0.28703	-0.14084	0.066871	0.058052	0.11178	0.12925	0.16813	-0.0097725	0.02815	-0.10002	-0.24828	-0.027047	0.092229	0.063801	0.069523	0.035722	-0.067601	-0.032499	0.14913	0.23712	-0.13278	-0.055906	0.075835	-0.0916	0.32877	0.024142	0.018808	-0.12673	0.11982	-0.040906	-0.13468
0.41033	0.14866	-0.19616	0.041185	-0.035848	0.28276	-0.37753	0.26245	-0.39705	0.086715	-0.2326	0.021291	-0.070067	-0.14452	-0.30918	0.028115	0.47468	-0.01062	-0.042568	0.49571	-0.68742	0.056373	0.05239	-0.092849	-0.034885	-0.022478	0.16425	0.47669	0.52928	-0.29772	0.30365	0.1558	0.38792	0.41605	0.043758	0.45996	0.052554	0.07123	-0.12167	0.2664	0.039864	0.16401	0.055838	0.038565	-0.1245	-0.49635	0.29201	0.27211	0.34948	-0.29818	0.11773	-0.14247	0.16465	-0.075057	0.14963	-0.078105	0.12527	0.088188	0.15214	-0.034005	0.14794	0.0083518	-0.1775	0.15937	-0.036479	-0.055595	-0.25676	-0.011742	0.086724	0.024766	0.031182	0.19589	-0.16861	-0.007713	-0.23843	0.013195	0.15664	-0.097248	0.004732	0.030392	-0.052908	-0.038342	0.035603	-0.13175	0.058795	0.17756	-0.074702	0.12655	-0.1245	-0.056242	0.087075	0.11546	-0.069676	-0.21537	-0.10354	0.043393	0.069169	0.095107	0.080979	-0.025536
0.70513	0.083315	0.4096	0.22571	-0.53652	0.10501	-0.083545	-0.00075711	-0.42606	0.017426	0.50684	-0.51406	0.57251	0.16153	-0.4154	-0.52191	-0.46555	0.13152	0.10928	0.015991	0.40293	-0.030315	-0.045417	-0.027341	0.12691	0.0378	0.12164	0.015828	0.063042	-0.059756	0.041423	-0.23997	0.024235	0.16571	-0.030135	0.054447	-0.045509	0.035871	-0.091826	0.0063154	0.081883	0.10281	-0.084827	0.042391	-0.042938	-0.076204	0.051316	0.17855	0.1613	0.053927	0.16313	0.0066473	0.056506	0.0088034	-0.10081	-0.069663	-0.085304	-0.11981	-0.0096433	-0.042498	-0.0079854	-0.0086196	-0.14253	0.058983	-0.18149	0.095295	0.080519	0.043308	0.057321	0.049488	0.078599	-0.042071	-0.010668	-0.02276	-0.034894	-0.046692	0.025656	-0.040696	0.049277	-0.13991	0.13275	-0.16251	-0.07682	-0.047328	0.092133	0.022187	0.019696	-0.16667	-0.07959	-0.028587	-0.015597	0.053276	0.055176	0.031125	0.16499	-0.059163	0.047768	0.10477	0.048515	0.10191
0.82108	-0.15586	-0.20446	-0.43548	0.052852	0.35636	0.46083	-0.12343	0.23806	-0.30254	-0.17926	0.2108	-0.20939	0.34958	-0.45496	-0.38064	0.18394	-0.12807	0.003842	0.17871	-0.024384	0.13068	0.13059	0.21643	-0.21805	-0.29682	-0.14629	-0.15517	-0.19753	0.079033	0.12998	0.023082	0.021546	0.04574	-0.33994	-0.14354	-0.017962	-0.15128	0.19867	0.0078949	0.029785	-0.034468	-0.39904	0.20075	0.18253	0.38347	0.16522	0.49713	-0.13601	-0.01002	0.046796	0.14985	-0.046925	-0.055057	0.026752	-0.15701	-0.020323	-0.13222	-0.029715	0.032318	-0.17887	0.11776	-0.027357	0.1848	0.059285	-0.055486	-0.041701	-0.07495	0.072139	0.015817	-0.0091801	0.016831	-0.049233	0.015392	0.025439	0.056281	0.067424	-0.074104	-0.098428	0.12138	0.085866	-0.056197	0.089951	0.10584	0.10137	0.061525	0.064463	0.013278	0.0071525	0.041434	-0.068283	0.061034	0.0055315	-0.017136	0.012017	0.031717	0.0052986	-0.028459	-0.021437	-0.039946
0.57702	-0.3903	0.069288	0.37275	-0.64024	-0.38125	-0.44786	0.0078257	-0.080017	-0.030286	0.12301	0.38964	-0.33782	0.04144	0.31336	-0.32082	0.11903	-0.056239	-0.24656	0.014298	-0.11806	0.19439	0.12668	0.088552	-0.13515	0.13194	-0.25157	-0.05264	0.06283	0.16721	-0.22215	0.014227	0.024253	-0.1818	0.17854	0.12338	0.22539	-0.30677	-0.20514	0.18702	-0.16174	0.24992	0.15415	-0.21538	0.20083	0.12829	-0.070837	0.10862	0.38214	-0.21401	-0.088111	-0.0087061	0.040228	0.020278	-0.27267	0.00086847	0.060467	-0.17808	-0.22436	0.31464	-0.038336	0.087759	0.11217	-0.026409	0.0029198	-0.00068038	0.1067	0.072861	-0.092601	0.17491	0.07944	-0.10275	-0.25553	-0.10123	-0.12861	0.030321	0.18768	-0.010035	-0.015858	-0.19275	-0.16177	0.11524	0.026103	0.12376	0.095154	0.13666	-0.041579	-0.14594	-0.2035	0.16616	-0.058151	0.041523	-0.18914	-0.17051	0.075724	0.1661	-0.12446	-0.12625	-0.098323	-0.11765
1.0967	-0.40109	-0.22742	-0.13524	-0.37559	-0.14896	-0.21981	-0.067332	-0.053654	0.37989	0.16261	-0.0044652	-0.14757	-0.039095	0.051161	0.088148	0.020747	0.20752	0.066834	-0.10825	-0.044938	-0.24807	0.24373	-0.16706	-0.12346	-0.066411	-0.11698	-0.0096598	-0.010503	0.035359	-0.10839	0.098358	0.14124	0.08312	0.032659	0.019421	-0.084048	-0.091762	0.18406	-0.022218	0.18765	-0.31368	-0.11833	-0.091913	-0.042094	-0.1156	0.0015277	0.1505	-0.015623	-0.15042	-0.083089	0.087389	0.088181	0.051094	0.19511	0.071581	0.022575	0.0089993	0.043121	-0.01339	-0.016199	0.079216	-0.1277	-0.023825	-0.10268	-0.018674	-0.13302	-0.034519	-0.0034008	-0.02074	0.070148	0.016114	-0.04463	0.029243	0.10148	-0.012084	0.10677	-0.0086274	0.004181	0.14165	0.067803	-0.078908	0.07986	0.051156	-0.01414	0.15453	-0.11635	0.013562	-0.015086	0.093773	0.051307	-0.14315	0.1069	0.068492	0.04599	0.025533	0.089676	0.062634	0.10312	0.037141
0.65995	0.091865	0.4374	0.30479	-0.50952	0.17604	-0.08804	0.064807	-0.44256	0.01314	0.42904	-0.40021	0.47308	0.129	-0.42676	-0.47777	-0.39207	-0.0029589	0.060433	0.1339	0.3153	-0.012408	-0.11748	0.011063	-0.010572	-0.0072115	0.18592	0.028379	-0.0066044	-0.26448	0.067153	-0.052876	-0.024519	0.19861	0.070875	0.065815	-0.23747	-0.13379	-0.25301	-0.14654	0.20846	0.019709	-0.34096	-0.058569	-0.12314	-0.040444	0.015116	-0.10035	0.022322	-0.096162	0.12213	-0.23008	0.030044	0.10408	-0.42477	0.029566	0.06321	-0.050817	0.038425	0.067592	-0.19665	0.026895	0.034362	-0.078314	-0.012362	0.077841	-0.10759	0.1206	0.10784	0.036097	-0.033787	-0.0097859	0.0025742	-0.050824	0.03699	0.042387	0.022688	0.037524	-0.059698	0.0022648	0.047166	0.061224	0.096662	-0.12653	0.032086	0.14332	-0.013543	0.089868	-0.010252	0.038795	0.083178	0.00072394	0.047411	0.056604	0.037297	-0.024552	0.028861	0.083981	-0.11809	-0.091535
0.94551	-0.42003	0.0076493	-0.14023	0.047948	-0.28095	-0.15504	-0.09495	-0.21136	-0.24428	0.018742	-0.21749	0.27332	0.17147	0.21377	0.25117	0.042223	0.066004	0.023285	-0.21011	-0.063408	-0.16736	0.084646	0.063243	0.022103	-0.0671	0.030947	-0.05221	0.041795	-0.05002	-0.097653	-0.15646	-0.17455	0.336	0.059133	-0.011392	0.084808	-0.051695	0.048033	-0.079613	-0.0051178	0.17686	-0.095149	0.10802	-0.15121	-0.053413	0.14909	-0.014377	-0.1316	0.060963	0.13495	0.09932	-0.011659	0.079179	0.11211	-0.019862	-0.029181	0.16484	-0.063816	-0.081877	0.24878	-0.19846	-0.0098522	-0.040144	0.23095	-0.061418	0.18809	0.076138	0.057279	0.07214	-0.22884	-0.15568	0.032015	0.091648	0.11809	0.16265	0.16344	-0.028294	0.056336	-0.072455	0.061591	-0.20946	-0.085788	-0.050431	0.10254	-0.027313	0.028081	0.11142	0.1009	0.10114	-0.072759	-0.013668	0.11455	0.037591	0.1998	0.14138	-0.14528	0.10299	-0.28332	0.046883
0.49433	0.57176	-0.29975	-0.15418	-0.057539	-0.032273	0.18737	-0.13598	0.030575	-0.0066165	0.040656	0.065887	-0.09632	-0.0092075	-0.1037	0.016766	-0.034561	-0.070435	0.077767	0.15511	-0.047927	-0.032925	-0.051048	0.12102	-0.078829	-0.16076	0.0096012	-0.065725	-0.054282	-0.18778	0.041994	0.016798	-0.03693	-0.13935	0.035724	0.10622	0.043231	-0.032622	0.016317	-0.093132	-0.073588	0.11733	0.12942	0.062108	0.026127	0.096766	0.17275	-0.052644	0.076256	0.059122	0.076982	0.00024865	0.060135	0.02246	0.024097	-0.11592	-0.071867	-0.017419	0.096559	-0.016684	0.024908	0.03583	-0.032622	-0.030959	-0.090048	-0.0073818	0.043046	0.06051	0.05168	-0.045347	-0.014373	-0.010833	-0.017266	-0.11312	0.03855	0.015794	-0.10117	-0.065354	0.060006	-0.092061	0.037545	0.04788	0.091688	0.048511	0.045998	-0.10698	0.051827	0.11643	-0.12363	-0.057002	-0.048912	-0.057874	-0.035433	0.065232	0.00075963	0.06452	-0.045037	-0.019805	0.040095	-0.022493
0.47271	0.50584	-0.27939	-0.016039	-0.082839	0.18138	-0.1682	0.17711	-0.049746	-0.039285	-0.035158	-0.0097121	0.14274	0.035454	0.11305	-0.048964	0.0089159	0.010379	0.00074006	-0.079081	-0.012285	0.020181	0.16436	-0.074946	0.075648	0.0077309	-0.037641	-0.043468	0.031555	0.070968	-0.090937	-0.021745	-0.032268	0.065173	-0.019249	-0.044079	-0.091508	-0.059591	0.021079	0.029602	0.053728	-0.080307	0.048745	0.011515	-0.048351	-0.0077167	-0.12685	0.064647	0.047254	-0.0064946	-0.11161	0.14195	-0.11224	0.049669	-0.029564	-0.041762	0.12805	0.076208	0.039916	-0.13276	-0.025663	0.19558	0.044418	-0.023658	-0.2394	0.0033537	0.011387	0.163	0.1309	-0.11174	-0.082798	-0.003361	0.013274	-0.032826	0.0424	0.051411	-0.041193	-0.07933	-0.037255	-0.32994	-0.081996	0.084411	0.025752	0.013363	0.047676	-0.30743	-0.054753	0.15183	-0.39433	-0.045775	-0.11431	0.012857	0.034645	0.10354	-0.018504	0.068545	-0.089972	-0.062119	-0.22843	-0.21217
0.99836	-0.3962	-0.0046893	-0.12426	-0.13366	-0.14648	-0.21836	0.0078664	-0.11504	-0.21376	0.27393	-0.28207	0.36803	-0.11791	-0.04295	0.18815	0.16039	0.066032	0.17424	-0.036403	-0.20076	-0.16365	0.052162	0.011459	0.026305	-0.058205	-0.10556	-0.019744	0.050424	0.047986	-0.129	0.045371	-0.087026	0.17756	0.024912	0.038035	0.021407	-0.030067	0.12565	0.14801	-0.10326	0.19124	-0.063487	-0.0058052	-0.05233	-0.098559	-0.089533	0.10882	0.13861	-0.18084	0.20365	-0.0097637	-0.01212	-0.12011	0.022634	0.065095	-0.047395	0.19553	-0.008292	-0.049699	0.079485	-0.045865	0.094055	0.079847	0.24472	-0.16581	0.1284	-0.02433	0.016611	-0.14776	-0.013476	0.11058	0.053516	0.028478	-0.16964	0.071911	-0.070795	-0.058051	-0.014429	0.017293	-0.015678	-0.11357	0.033294	-0.14981	0.028447	0.02204	-0.020013	0.058091	0.070743	0.2428	0.030591	-0.05271	0.069765	0.056824	-0.0078494	0.1198	0.11794	0.058107	-0.25056	-0.092842
0.066116	0.063065	-0.026921	0.038379	0.023021	0.094712	-0.18319	0.049377	0.067774	-0.015918	-0.021975	-0.046549	0.083583	0.094625	0.094553	0.027059	-0.092813	0.023611	0.074402	0.14307	0.08653	-0.027559	-0.0051231	0.17629	0.14735	-0.13449	-0.58793	-0.041595	0.14363	-0.12733	-0.018515	0.10476	-0.14982	0.087323	-0.15495	0.15559	-0.11547	0.14823	0.17572	-0.12646	0.13122	-0.081716	0.16035	0.26963	0.52765	0.054412	0.074456	-0.33968	0.030026	-0.39432	-0.018499	-0.013254	0.44378	-0.10437	0.21622	-0.12153	0.28527	-0.22966	-0.1016	0.28044	0.30272	-0.029648	-0.0044324	-0.057126	0.43383	0.10977	-0.11472	-0.030001	0.08646	0.10521	0.095352	-0.24826	0.25053	0.13545	0.024769	-0.030629	0.043085	0.090517	-0.1064	0.07141	0.018763	-0.010262	-0.00055991	-0.042847	-0.29818	0.29491	0.26168	-0.071714	0.03579	-0.22975	0.052439	0.0063538	-0.019351	-0.071317	0.15325	0.079637	0.2018	0.16605	0.10512	0.16907
0.79283	0.20131	-0.069584	-0.052032	-0.093801	-0.008085	0.28415	-0.14639	0.02477	0.031361	0.060139	0.0061781	-0.19143	0.022022	-0.11562	0.089812	0.34575	-0.062077	-0.041655	-0.016862	-0.6106	0.20748	-0.047346	0.090863	0.047703	-0.085746	-0.18295	0.25899	0.088121	-0.7433	0.35217	0.10395	-0.020648	0.15958	-0.031923	0.49157	-0.43249	0.011596	-0.65787	-0.50995	0.086489	0.25027	-0.42441	-0.39547	-0.23858	-0.38875	-0.24386	-0.095988	0.081023	-0.028443	-0.068192	-0.11506	0.31451	-0.14668	0.099794	-0.12052	0.086943	0.078458	-0.19638	-0.13276	-0.09587	-0.0089449	0.051727	-0.024813	-0.1236	-0.029668	-0.036307	0.18523	0.20985	0.090953	-0.20394	0.087582	0.052377	0.10641	0.040821	0.17471	-0.069256	0.13878	-0.028609	0.14927	-0.053667	0.015627	-0.15343	-0.030885	-0.081974	-0.11698	-0.077744	0.16067	-0.071045	-0.27333	-0.071802	-0.074523	0.087571	-0.058291	0.083143	-0.057432	-0.095217	-0.16681	-0.11575	0.11623
0.54016	0.031698	0.097963	0.67484	0.55827	0.29456	-0.52283	-0.45852	0.07549	0.22488	-0.00022197	0.058352	0.032132	-0.2865	-0.22117	0.053839	0.49718	-0.30471	0.0023888	-0.10783	0.43313	-0.37152	-0.16501	-0.086884	0.046783	-0.0089105	-0.08006	-0.032902	-0.45316	-0.011464	-0.092258	0.17337	0.039913	0.019228	0.11531	0.039084	0.12218	0.08866	-0.21064	0.11815	-0.045106	0.011676	-0.18255	-0.14347	0.4324	-0.13389	0.16571	0.11897	0.13836	-0.089	0.19766	-0.038527	-0.038328	0.28727	0.078002	-0.04952	-0.019502	-0.0087327	-0.14689	0.09948	-0.15581	-0.29527	0.085383	-0.059124	0.16224	0.013588	0.00056486	0.045091	0.16348	-0.043999	0.021865	-0.11806	0.28891	-0.03442	-0.014221	-0.012273	-0.02315	-0.066918	-0.078727	0.17337	0.084879	-0.031133	-0.087031	0.030813	-0.19645	-0.05843	0.18654	0.086818	-0.19317	-0.074505	0.15432	0.12247	-0.031115	0.077288	0.1473	-0.14571	0.0056534	-0.067881	0.02122	-0.097607
